Unique_id,former_job_42,Former_emp_contract,retirement_age
47324,"csp_4_5","temp_1_6",60
47327,"csp_6_4","temp_1_6",55
47347,"csp_6_7","temp_1_6",60
47350,"csp_1_3","temp_2_3",59
47356,"csp_5_2","temp_1_6",65
47369,"csp_5_6","temp_1_6",60
47386,"csp_5_2","temp_1_6",65
47400,"csp_4_6","temp_1_6",60
47401,"csp_3_8","temp_1_6",56
47402,"csp_5_6","temp_1_6",39
47411,"csp_2_1","temp_2_2",61
47413,"csp_5_2","temp_1_6",56
47414,"csp_4_6","temp_1_5",60
47420,"csp_5_2","temp_1_6",61
47422,"csp_5_6","temp_1_6",60
47432,"csp_5_2","temp_1_6",60
47435,"csp_2_1","temp_2_1",55
47437,"csp_4_5","temp_1_6",60
47459,"csp_5_4","temp_1_6",60
47462,"csp_6_8","temp_1_6",60
47463,"csp_4_3","temp_1_6",60
47467,"csp_5_2","temp_1_5",60
47472,"csp_6_8","temp_1_6",60
47473,"csp_6_8","temp_1_6",60
47477,"csp_6_3","temp_1_6",60
47478,"csp_5_4","temp_1_6",60
47482,"csp_4_2","temp_1_6",62
47486,"csp_6_2","temp_1_2",60
47489,"csp_5_6","temp_1_6",60
47492,"csp_4_5","temp_1_6",61
47503,"csp_6_7","temp_1_6",60
47509,"csp_6_8","temp_1_6",63
47511,"csp_5_4","temp_1_6",63
47522,"csp_4_2","temp_1_6",60
47525,"csp_4_6","temp_1_6",60
47526,"csp_6_4","temp_1_6",60
47529,"csp_5_6","temp_1_5",60
47535,"csp_5_6","temp_1_6",58
47538,"csp_4_6","temp_1_6",55
47541,"csp_4_3","temp_1_6",60
47547,"csp_4_3","temp_1_6",67
47558,"csp_6_2","temp_1_6",61
47567,"csp_5_4","temp_1_6",60
47574,"csp_6_7","temp_1_6",55
47577,"csp_6_3","temp_1_6",59
47584,"csp_6_3","temp_1_6",60
47585,"csp_6_2","temp_1_5",64
47586,"csp_6_2","temp_1_6",60
47587,"csp_3_1","temp_2_1",60
47588,"csp_6_8","temp_1_6",60
47593,"csp_3_7","temp_1_6",65
47602,"csp_4_5","temp_1_6",60
47605,"csp_6_5","temp_1_2",60
47606,"csp_1_1","temp_2_2",64
47608,"csp_1_3","temp_2_2",60
47612,"csp_5_4","temp_1_6",60
47613,"csp_4_3","temp_1_6",60
47619,"csp_5_3","temp_1_6",65
47626,"csp_4_7","temp_1_6",60
47632,"csp_6_3","temp_1_5",60
47644,"csp_5_2","temp_1_6",60
47651,"csp_4_6","temp_1_6",65
47653,"csp_6_3","temp_1_6",55
47658,"csp_3_7","temp_1_6",61
47665,"csp_4_7","temp_1_6",60
47669,"csp_2_1","temp_2_1",60
47674,"csp_5_2","temp_1_6",60
47682,"csp_4_3","temp_1_5",51
47686,"csp_4_7","temp_1_6",60
47688,"csp_4_6","temp_1_6",60
47693,"csp_4_8","temp_1_6",64
47701,"csp_6_8","temp_1_6",65
47708,"csp_6_3","temp_1_3",56
47713,"csp_5_2","temp_1_6",60
47715,"csp_6_4","temp_1_2",56
47723,"csp_6_2","temp_1_6",60
47724,"csp_5_2","temp_1_6",60
47728,"csp_4_3","temp_1_6",60
47735,"csp_5_4","temp_1_5",60
47736,"csp_2_1","temp_2_1",60
47740,"csp_1_1","temp_2_1",56
47742,"csp_5_2","temp_1_6",60
47744,"csp_6_5","temp_1_6",56
47746,"csp_5_4","temp_1_6",58
47754,"csp_4_8","temp_1_6",57
47774,"csp_1_1","temp_2_1",60
47775,"csp_5_2","temp_1_6",65
47776,"csp_1_1","temp_2_1",63
47780,"csp_5_2","temp_1_6",60
47795,"csp_6_7","temp_1_6",60
47797,"csp_6_2","temp_1_6",60
47804,"csp_5_2","temp_1_6",60
47809,"csp_5_3","temp_1_6",60
47811,"csp_5_2","temp_1_6",64
47817,"csp_6_3","temp_1_6",60
47825,"csp_5_6","temp_1_6",62
47828,"csp_6_8","temp_1_6",60
47833,"csp_2_2","temp_2_2",56
47837,"csp_1_1","temp_2_3",60
47840,"csp_4_6","temp_1_6",59
47841,"csp_5_2","temp_1_6",60
47848,"csp_4_6","temp_1_6",55
47852,"csp_4_6","temp_1_6",64
47853,"csp_5_4","temp_1_6",60
47862,"csp_5_6","temp_1_6",60
47866,"csp_6_3","temp_1_6",60
47868,"csp_1_1","temp_2_1",60
47869,"csp_2_3","temp_2_2",57
47871,"csp_6_7","temp_1_6",65
47876,"csp_5_5","temp_1_6",60
47880,"csp_6_3","temp_1_6",58
47888,"csp_2_2","temp_2_1",58
47905,"csp_5_2","temp_1_6",65
47908,"csp_5_2","temp_1_6",60
47910,"csp_5_4","temp_1_6",61
47914,"csp_6_2","temp_1_6",64
47917,"csp_6_7","temp_1_6",60
47922,"csp_6_8","temp_1_6",59
47926,"csp_5_2","temp_1_6",60
47931,"csp_4_6","temp_1_6",58
47933,"csp_4_5","temp_1_6",54
47951,"csp_6_4","temp_1_2",60
47960,"csp_6_7","temp_1_6",60
47963,"csp_5_2","temp_1_3",60
47966,"csp_5_2","temp_1_6",60
47977,"csp_5_2","temp_1_6",60
47980,"csp_3_1","temp_2_2",57
47988,"csp_4_3","temp_1_6",56
47993,"csp_5_6","temp_1_6",60
47996,"csp_5_2","temp_1_6",65
48000,"csp_4_3","temp_1_6",60
48001,"csp_4_7","temp_1_6",60
48008,"csp_6_4","temp_1_6",58
48013,"csp_5_5","temp_1_6",64
48016,"csp_4_3","temp_1_6",65
48017,"csp_5_6","temp_1_5",65
48042,"csp_5_6","temp_1_6",60
48044,"csp_5_6","temp_1_6",60
48051,"csp_5_6","temp_1_6",63
48052,"csp_6_7","temp_1_6",60
48056,"csp_4_5","temp_1_6",62
48062,"csp_4_3","temp_2_1",65
48069,"csp_2_2","temp_2_2",56
48074,"csp_6_2","temp_1_6",60
48093,"csp_5_4","temp_1_6",60
48100,"csp_5_2","temp_1_6",65
48111,"csp_4_3","temp_1_6",60
48115,"csp_5_2","temp_1_6",60
48118,"csp_6_3","temp_1_6",55
48122,"csp_4_6","temp_1_6",64
48137,"csp_5_6","temp_1_6",60
48155,"csp_6_8","temp_1_6",60
48157,"csp_4_6","temp_1_6",60
48159,"csp_6_7","temp_1_6",60
48161,"csp_4_7","temp_1_6",60
48162,"csp_4_8","temp_1_6",54
48166,"csp_5_2","temp_1_6",60
48167,"csp_5_4","temp_1_6",60
48172,"csp_6_5","temp_1_6",65
48174,"csp_6_5","temp_1_6",60
48176,"csp_5_2","temp_1_5",60
48188,"csp_4_2","temp_1_6",65
48190,"csp_5_6","temp_1_6",60
48197,"csp_4_2","temp_1_6",60
48211,"csp_5_2","temp_1_6",60
48212,"csp_4_6","temp_1_6",60
48221,"csp_5_6","temp_1_6",65
48231,"csp_6_7","temp_1_5",64
48232,"csp_1_1","temp_2_1",65
48238,"csp_5_5","temp_1_6",60
48249,"csp_6_8","temp_1_3",60
48250,"csp_6_2","temp_1_6",65
48266,"csp_5_2","temp_1_6",63
48269,"csp_3_7","temp_1_6",65
48275,"csp_2_1","temp_2_2",58
48290,"csp_5_2","temp_1_6",61
48291,"csp_5_2","temp_1_6",60
48301,"csp_4_3","temp_1_6",60
48302,"csp_6_9","temp_1_6",60
48303,"csp_5_5","temp_1_6",65
48306,"csp_6_2","temp_1_6",63
48309,"csp_1_1","temp_2_1",61
48311,"csp_6_3","temp_1_6",60
48317,"csp_6_8","temp_1_6",61
48318,"csp_5_2","temp_1_6",60
48322,"csp_5_4","temp_1_6",60
48327,"csp_5_5","temp_1_6",60
48338,"csp_6_2","temp_1_6",56
48346,"csp_4_6","temp_1_6",56
48354,"csp_3_3","temp_1_6",57
48367,"csp_3_7","temp_1_6",65
48369,"csp_6_3","temp_1_6",64
48370,"csp_1_1","temp_2_3",65
48378,"csp_6_8","temp_1_6",60
48385,"csp_3_1","temp_2_2",65
48409,"csp_5_2","temp_1_6",58
48411,"csp_1_2","temp_2_1",60
48436,"csp_5_6","temp_1_5",65
48441,"csp_6_9","temp_1_5",60
48443,"csp_6_4","temp_1_6",52
48452,"csp_2_2","temp_2_1",60
48461,"csp_5_2","temp_1_5",60
48464,"csp_4_8","temp_1_6",56
48470,"csp_5_2","temp_1_6",56
48473,"csp_5_6","temp_1_6",65
48474,"csp_5_2","temp_1_6",65
48490,"csp_2_2","temp_2_2",60
48499,"csp_6_8","temp_1_6",64
48503,"csp_6_7","temp_1_5",62
48508,"csp_4_6","temp_1_6",63
48511,"csp_2_1","temp_2_2",61
48513,"csp_5_2","temp_1_6",65
48521,"csp_6_7","temp_1_6",56
48529,"csp_4_8","temp_1_6",60
48535,"csp_5_4","temp_1_5",61
48538,"csp_3_8","temp_1_6",60
48556,"csp_4_8","temp_1_6",60
48583,"csp_6_8","temp_1_6",61
48605,"csp_6_3","temp_1_6",65
48607,"csp_5_2","temp_1_6",53
48615,"csp_6_2","temp_1_6",63
48618,"csp_5_4","temp_1_6",58
48624,"csp_1_1","temp_2_1",61
48625,"csp_2_3","temp_2_2",65
48630,"csp_4_6","temp_1_6",58
48633,"csp_6_2","temp_1_6",62
48666,"csp_5_6","temp_1_6",60
48705,"csp_5_2","temp_1_6",57
48717,"csp_4_8","temp_1_6",55
48729,"csp_6_7","temp_1_6",60
48733,"csp_4_3","temp_1_6",60
48738,"csp_4_2","temp_1_6",60
48760,"csp_2_2","temp_2_1",60
48765,"csp_5_5","temp_1_2",65
48768,"csp_5_2","temp_1_6",64
48792,"csp_2_1","temp_2_1",60
48793,"csp_6_5","temp_1_6",63
48803,"csp_5_3","temp_1_6",58
48804,"csp_4_7","temp_1_6",65
48809,"csp_6_5","temp_1_6",64
48815,"csp_3_3","temp_1_5",56
48830,"csp_6_2","temp_1_6",60
48834,"csp_4_3","temp_2_1",64
48836,"csp_6_8","temp_1_6",60
48844,"csp_5_3","temp_1_6",60
48848,"csp_6_2","temp_1_6",58
48854,"csp_5_4","temp_1_6",60
48866,"csp_4_5","temp_1_6",60
48868,"csp_3_7","temp_1_6",67
48878,"csp_6_2","temp_1_6",60
48903,"csp_6_9","temp_1_6",60
48911,"csp_6_5","temp_1_6",60
48933,"csp_5_4","temp_1_6",60
48936,"csp_4_5","temp_1_6",60
48938,"csp_6_7","temp_1_6",63
48943,"csp_3_4","temp_1_6",59
48947,"csp_5_4","temp_1_6",65
48950,"csp_6_8","temp_1_6",57
48951,"csp_5_6","temp_1_5",62
48979,"csp_5_2","temp_1_6",60
48982,"csp_5_6","temp_1_6",60
49004,"csp_5_5","temp_1_6",60
49011,"csp_6_3","temp_1_6",60
49016,"csp_6_8","temp_1_6",60
49017,"csp_5_5","temp_1_6",59
49019,"csp_4_6","temp_1_6",60
49028,"csp_6_3","temp_1_6",60
49035,"csp_4_7","temp_1_6",57
49036,"csp_5_2","temp_1_6",62
49042,"csp_5_2","temp_1_6",65
49049,"csp_5_2","temp_1_6",57
49053,"csp_5_2","temp_1_6",65
49054,"csp_5_2","temp_1_6",60
49069,"csp_4_6","temp_1_2",65
49075,"csp_6_7","temp_1_6",56
49077,"csp_2_2","temp_2_1",60
49083,"csp_5_4","temp_1_6",60
49107,"csp_4_3","temp_1_6",56
49110,"csp_5_3","temp_1_6",59
49119,"csp_6_2","temp_1_6",64
49120,"csp_5_2","temp_1_6",62
49129,"csp_4_7","temp_1_5",60
49130,"csp_5_4","temp_1_6",55
49142,"csp_6_8","temp_1_6",60
49146,"csp_6_8","temp_1_6",60
49156,"csp_6_8","temp_1_6",65
49167,"csp_5_2","temp_1_6",60
49168,"csp_5_2","temp_1_3",60
49178,"csp_5_2","temp_1_6",63
49180,"csp_6_3","temp_1_6",55
49196,"csp_5_2","temp_1_6",63
49216,"csp_5_2","temp_1_6",65
49218,"csp_5_6","temp_1_6",59
49233,"csp_4_7","temp_1_6",65
49244,"csp_2_3","temp_2_2",60
49250,"csp_5_2","temp_1_6",60
49253,"csp_5_6","temp_1_6",60
49263,"csp_5_3","temp_1_6",60
49267,"csp_6_7","temp_1_6",58
49304,"csp_4_2","temp_1_6",65
49317,"csp_4_8","temp_1_6",60
49320,"csp_5_2","temp_1_6",60
49325,"csp_5_6","temp_1_5",64
49331,"csp_5_5","temp_1_6",61
49338,"csp_4_7","temp_1_6",60
49345,"csp_5_2","temp_1_6",60
49358,"csp_4_3","temp_1_6",63
49360,"csp_5_2","temp_1_6",63
49374,"csp_4_7","temp_1_5",60
49375,"csp_3_1","temp_2_1",57
49383,"csp_4_6","temp_1_6",65
49415,"csp_5_5","temp_1_6",60
49422,"csp_3_8","temp_1_6",63
49423,"csp_6_5","temp_1_6",61
49431,"csp_6_3","temp_1_6",55
49436,"csp_5_2","temp_1_6",65
49445,"csp_5_6","temp_1_6",60
49453,"csp_6_3","temp_1_6",61
49460,"csp_5_4","temp_1_6",60
49469,"csp_6_5","temp_1_6",60
49471,"csp_6_7","temp_1_6",52
49475,"csp_6_8","temp_1_6",58
49481,"csp_6_7","temp_1_6",65
49488,"csp_3_1","temp_2_2",60
49490,"csp_5_2","temp_1_6",65
49491,"csp_5_6","temp_1_6",60
49499,"csp_6_2","temp_1_2",57
49508,"csp_1_1","temp_2_1",65
49516,"csp_5_6","temp_1_6",65
49523,"csp_6_7","temp_1_2",55
49530,"csp_6_2","temp_1_6",67
49537,"csp_5_4","temp_1_6",56
49543,"csp_3_4","temp_1_6",60
49546,"csp_4_6","temp_1_6",58
49559,"csp_6_2","temp_1_6",58
49566,"csp_6_8","temp_1_6",56
49572,"csp_5_2","temp_1_6",59
49596,"csp_4_3","temp_1_6",60
49605,"csp_5_6","temp_1_6",60
49613,"csp_4_7","temp_1_6",65
49614,"csp_3_7","temp_1_6",65
49619,"csp_6_7","temp_1_6",60
49627,"csp_6_8","temp_1_6",60
49635,"csp_5_2","temp_1_6",60
49640,"csp_6_8","temp_1_6",60
49642,"csp_3_1","temp_2_2",60
49656,"csp_5_6","temp_1_6",57
49661,"csp_6_4","temp_1_6",56
49675,"csp_5_3","temp_1_6",56
49681,"csp_4_5","temp_1_6",59
49692,"csp_4_6","temp_1_6",57
49697,"csp_6_4","temp_1_6",60
49698,"csp_5_6","temp_1_6",60
49702,"csp_6_3","temp_1_6",61
49707,"csp_4_8","temp_1_6",65
49709,"csp_5_4","temp_1_6",60
49711,"csp_5_6","temp_1_6",60
49722,"csp_4_3","temp_1_6",60
49725,"csp_6_5","temp_1_6",65
49750,"csp_5_3","temp_1_6",60
49751,"csp_6_3","temp_1_6",63
49760,"csp_5_2","temp_1_6",60
49769,"csp_5_4","temp_1_6",62
49772,"csp_6_4","temp_1_5",65
49814,"csp_6_3","temp_1_6",61
49815,"csp_6_3","temp_1_5",57
49816,"csp_5_6","temp_1_6",60
49820,"csp_5_4","temp_1_6",56
49831,"csp_6_4","temp_1_6",60
49841,"csp_5_4","temp_1_6",60
49843,"csp_4_2","temp_1_6",64
49844,"csp_6_8","temp_1_6",64
49854,"csp_5_2","temp_1_5",60
49884,"csp_6_4","temp_1_6",60
49887,"csp_2_1","temp_2_2",55
49894,"csp_2_1","temp_2_1",60
49936,"csp_6_2","temp_1_6",65
49943,"csp_5_2","temp_1_5",64
49970,"csp_5_5","temp_1_6",60
49972,"csp_5_6","temp_1_6",64
49985,"csp_6_5","temp_1_6",60
49993,"csp_5_2","temp_1_6",60
49998,"csp_5_4","temp_1_6",55
50000,"csp_5_2","temp_1_6",55
50005,"csp_3_3","temp_1_6",64
50006,"csp_4_2","temp_1_6",59
50023,"csp_5_3","temp_1_5",60
50040,"csp_4_2","temp_1_6",60
50055,"csp_5_5","temp_1_6",60
50070,"csp_2_1","temp_2_1",65
50072,"csp_2_2","temp_2_2",60
50073,"csp_5_5","temp_1_6",60
50076,"csp_5_5","temp_1_6",60
50097,"csp_5_2","temp_1_6",60
50098,"csp_6_4","temp_1_6",60
50100,"csp_2_2","temp_2_2",60
50103,"csp_5_3","temp_1_6",65
50108,"csp_2_2","temp_2_2",60
50114,"csp_2_2","temp_2_2",57
50115,"csp_6_3","temp_1_6",60
50121,"csp_5_4","temp_1_6",60
50124,"csp_4_2","temp_1_6",60
50125,"csp_6_8","temp_1_6",56
50127,"csp_6_3","temp_1_6",63
50130,"csp_6_7","temp_1_6",60
50139,"csp_2_1","temp_2_2",63
50140,"csp_5_2","temp_1_6",57
50147,"csp_6_5","temp_1_6",56
50154,"csp_6_7","temp_1_2",59
50159,"csp_5_2","temp_1_6",62
50161,"csp_3_4","temp_1_6",60
50174,"csp_5_4","temp_1_6",65
50193,"csp_5_3","temp_1_6",60
50195,"csp_4_2","temp_1_6",55
50196,"csp_4_6","temp_1_6",60
50230,"csp_5_4","temp_1_6",60
50236,"csp_3_1","temp_2_2",60
50245,"csp_5_2","temp_1_6",61
50249,"csp_3_3","temp_1_6",60
50252,"csp_5_5","temp_1_6",62
50253,"csp_5_6","temp_1_6",60
50269,"csp_5_4","temp_1_6",60
50270,"csp_4_6","temp_1_6",60
50272,"csp_6_7","temp_1_6",62
50274,"csp_6_5","temp_1_6",59
50280,"csp_5_4","temp_1_6",60
50281,"csp_2_1","temp_2_2",60
50283,"csp_4_2","temp_1_6",60
50294,"csp_3_7","temp_1_6",60
50298,"csp_4_8","temp_1_6",60
50303,"csp_4_6","temp_1_6",65
50314,"csp_6_2","temp_1_5",65
50320,"csp_4_6","temp_1_5",60
50327,"csp_5_2","temp_1_6",62
50332,"csp_5_2","temp_1_6",55
50338,"csp_3_8","temp_1_6",60
50340,"csp_3_4","temp_1_6",60
50354,"csp_6_7","temp_1_6",60
50371,"csp_5_2","temp_1_6",65
50377,"csp_4_6","temp_1_6",60
50380,"csp_6_8","temp_1_6",65
50391,"csp_4_3","temp_1_6",60
50405,"csp_5_2","temp_1_6",60
50414,"csp_2_1","temp_2_1",58
50429,"csp_6_8","temp_1_6",62
50465,"csp_4_6","temp_1_6",60
50478,"csp_4_4","temp_1_6",57
50484,"csp_5_5","temp_1_6",60
50498,"csp_5_2","temp_1_6",60
50501,"csp_3_3","temp_1_6",57
50511,"csp_6_5","temp_1_6",59
50526,"csp_4_2","temp_1_6",60
50528,"csp_6_7","temp_1_6",60
50539,"csp_5_6","temp_1_6",65
50544,"csp_6_8","temp_1_6",58
50548,"csp_3_4","temp_1_6",60
50572,"csp_2_2","temp_2_2",67
50577,"csp_2_2","temp_2_1",60
50592,"csp_6_3","temp_1_6",60
50606,"csp_5_6","temp_1_6",58
50607,"csp_6_8","temp_1_6",60
50609,"csp_2_3","temp_2_2",60
50615,"csp_6_7","temp_1_6",63
50628,"csp_4_6","temp_1_6",62
50639,"csp_6_9","temp_1_6",55
50644,"csp_6_7","temp_1_5",63
50652,"csp_4_5","temp_1_6",65
50669,"csp_6_5","temp_1_6",58
50674,"csp_2_2","temp_2_1",65
50677,"csp_5_5","temp_1_6",55
50685,"csp_5_4","temp_1_6",55
50698,"csp_5_6","temp_1_6",60
50714,"csp_4_8","temp_1_6",60
50725,"csp_4_6","temp_1_6",60
50737,"csp_3_3","temp_1_6",58
50740,"csp_6_2","temp_1_6",56
50742,"csp_5_6","temp_1_6",60
50758,"csp_6_8","temp_1_6",60
50766,"csp_2_2","temp_2_1",60
50775,"csp_6_7","temp_1_6",60
50786,"csp_5_2","temp_1_5",60
50795,"csp_6_9","temp_1_6",59
50798,"csp_5_6","temp_1_6",60
50808,"csp_4_6","temp_1_5",64
50813,"csp_5_2","temp_1_6",65
50814,"csp_5_2","temp_1_6",64
50825,"csp_4_5","temp_1_6",60
50836,"csp_6_2","temp_1_6",63
50860,"csp_5_4","temp_1_6",65
50861,"csp_4_5","temp_1_6",60
50864,"csp_2_2","temp_2_2",60
50872,"csp_6_2","temp_1_6",60
50887,"csp_6_7","temp_1_6",60
50904,"csp_2_1","temp_2_2",60
50905,"csp_2_1","temp_2_3",60
50913,"csp_5_5","temp_1_6",60
50914,"csp_5_4","temp_1_6",56
50922,"csp_1_3","temp_2_2",60
50923,"csp_6_8","temp_1_6",65
50935,"csp_5_6","temp_1_6",65
50940,"csp_4_6","temp_1_6",61
50945,"csp_5_2","temp_1_6",63
50956,"csp_5_6","temp_1_6",60
50961,"csp_6_7","temp_1_6",60
50962,"csp_5_2","temp_1_6",54
50975,"csp_4_8","temp_1_6",60
50989,"csp_4_3","temp_1_6",60
51001,"csp_6_5","temp_1_6",60
51062,"csp_4_7","temp_1_6",60
51064,"csp_5_2","temp_1_6",60
51065,"csp_6_9","temp_1_6",65
51077,"csp_3_3","temp_1_6",65
51082,"csp_6_3","temp_1_6",60
51092,"csp_6_4","temp_1_6",59
51095,"csp_4_3","temp_1_6",55
51096,"csp_6_7","temp_1_6",60
51097,"csp_4_5","temp_1_6",65
51098,"csp_5_2","temp_1_6",64
51107,"csp_6_2","temp_1_6",60
51122,"csp_3_8","temp_1_6",60
51125,"csp_5_6","temp_1_6",65
51136,"csp_5_5","temp_1_6",60
51137,"csp_5_2","temp_1_6",62
51139,"csp_5_6","temp_1_6",65
51143,"csp_2_2","temp_2_1",60
51149,"csp_3_7","temp_1_6",65
51150,"csp_6_2","temp_1_5",60
51162,"csp_6_7","temp_1_6",60
51177,"csp_4_5","temp_1_6",65
51181,"csp_5_2","temp_1_6",59
51191,"csp_5_2","temp_1_6",60
51224,"csp_5_2","temp_1_6",60
51243,"csp_3_4","temp_1_6",60
51245,"csp_6_3","temp_1_3",60
51246,"csp_4_8","temp_1_6",56
51256,"csp_4_6","temp_1_6",65
51260,"csp_6_5","temp_1_6",60
51286,"csp_5_3","temp_1_6",60
51306,"csp_4_3","temp_1_5",60
51310,"csp_6_5","temp_1_6",58
51313,"csp_6_4","temp_1_6",60
51321,"csp_4_2","temp_1_6",60
51335,"csp_5_2","temp_1_6",60
51340,"csp_6_2","temp_1_6",60
51351,"csp_1_3","temp_2_2",63
51377,"csp_6_8","temp_1_6",60
51379,"csp_6_2","temp_1_5",60
51382,"csp_5_2","temp_1_5",60
51394,"csp_4_3","temp_1_6",60
51396,"csp_5_2","temp_1_6",65
51399,"csp_4_6","temp_1_6",61
51401,"csp_4_7","temp_1_6",62
51409,"csp_6_8","temp_1_6",64
51440,"csp_5_6","temp_1_6",58
51441,"csp_6_7","temp_1_6",60
51448,"csp_4_6","temp_1_6",60
51451,"csp_5_2","temp_1_6",60
51461,"csp_4_6","temp_1_6",60
51475,"csp_3_7","temp_1_6",60
51495,"csp_6_2","temp_1_2",65
51499,"csp_6_8","temp_1_6",65
51501,"csp_1_3","temp_2_2",65
51511,"csp_5_5","temp_1_6",65
51518,"csp_4_2","temp_1_6",60
51541,"csp_2_1","temp_2_1",55
51555,"csp_5_2","temp_1_6",65
51567,"csp_3_5","temp_2_2",59
51573,"csp_6_8","temp_1_6",59
51574,"csp_4_8","temp_1_6",67
51575,"csp_4_6","temp_1_6",60
51585,"csp_5_5","temp_1_6",60
51591,"csp_5_2","temp_1_6",65
51599,"csp_6_2","temp_1_6",60
51621,"csp_5_6","temp_1_6",65
51631,"csp_2_1","temp_2_1",60
51644,"csp_5_6","temp_1_6",60
51656,"csp_6_4","temp_1_6",57
51662,"csp_4_7","temp_1_6",62
51666,"csp_5_6","temp_1_5",59
51667,"csp_6_8","temp_1_6",56
51669,"csp_6_7","temp_1_6",55
51671,"csp_6_5","temp_1_6",60
51677,"csp_4_2","temp_1_6",54
51687,"csp_6_5","temp_1_6",56
51696,"csp_4_7","temp_1_5",65
51705,"csp_5_2","temp_1_6",64
51709,"csp_5_2","temp_1_6",65
51721,"csp_4_7","temp_1_6",65
51734,"csp_4_3","temp_1_6",60
51744,"csp_5_2","temp_1_6",60
51756,"csp_5_2","temp_1_5",60
51759,"csp_4_6","temp_1_6",60
51760,"csp_5_2","temp_1_6",60
51763,"csp_2_1","temp_2_1",60
51768,"csp_4_3","temp_2_1",60
51772,"csp_4_7","temp_1_6",60
51776,"csp_5_6","temp_1_6",60
51786,"csp_5_2","temp_1_6",67
51795,"csp_2_2","temp_2_2",60
51804,"csp_6_2","temp_1_6",60
51808,"csp_3_1","temp_2_1",60
51811,"csp_5_2","temp_1_6",60
51817,"csp_5_4","temp_1_6",60
51824,"csp_5_6","temp_1_6",58
51829,"csp_2_3","temp_2_2",53
51837,"csp_5_4","temp_1_6",55
51846,"csp_3_5","temp_1_6",63
51878,"csp_6_3","temp_1_6",60
51905,"csp_6_7","temp_1_6",63
51911,"csp_6_8","temp_1_6",57
51915,"csp_5_6","temp_1_6",60
51916,"csp_6_8","temp_1_6",58
51923,"csp_6_8","temp_1_6",60
51949,"csp_6_8","temp_1_6",62
51955,"csp_1_3","temp_2_2",60
51958,"csp_2_3","temp_2_2",60
51966,"csp_5_5","temp_1_6",60
51984,"csp_2_3","temp_2_2",60
51993,"csp_4_7","temp_1_2",53
51997,"csp_6_2","temp_1_6",60
51998,"csp_3_8","temp_1_6",50
51999,"csp_6_4","temp_1_6",60
52000,"csp_6_3","temp_1_6",62
52003,"csp_5_4","temp_1_6",60
52006,"csp_4_8","temp_1_6",58
52024,"csp_4_6","temp_1_6",60
52030,"csp_2_1","temp_2_2",65
52036,"csp_3_3","temp_1_6",53
52037,"csp_3_1","temp_2_2",60
52040,"csp_4_7","temp_1_6",60
52041,"csp_5_6","temp_1_6",60
52044,"csp_6_5","temp_1_6",60
52056,"csp_3_4","temp_1_6",60
52061,"csp_4_3","temp_1_6",60
52064,"csp_4_3","temp_2_2",62
52076,"csp_6_3","temp_1_6",60
52094,"csp_1_1","temp_2_1",60
52098,"csp_4_6","temp_1_6",55
52109,"csp_2_2","temp_2_1",56
52146,"csp_1_3","temp_2_2",61
52150,"csp_1_2","temp_2_1",63
52164,"csp_4_2","temp_1_6",60
52167,"csp_5_2","temp_1_6",60
52169,"csp_6_7","temp_1_5",57
52174,"csp_5_2","temp_1_6",58
52177,"csp_6_9","temp_1_6",56
52178,"csp_5_5","temp_1_6",56
52189,"csp_5_2","temp_1_6",60
52197,"csp_4_5","temp_1_6",56
52210,"csp_6_7","temp_1_6",55
52215,"csp_2_2","temp_2_1",57
52231,"csp_5_6","temp_1_6",58
52239,"csp_5_2","temp_1_5",60
52260,"csp_5_6","temp_1_6",65
52282,"csp_5_6","temp_1_6",60
52287,"csp_6_3","temp_1_6",60
52291,"csp_4_3","temp_1_6",64
52305,"csp_4_3","temp_1_6",65
52307,"csp_5_4","temp_1_6",53
52311,"csp_5_4","temp_1_6",60
52320,"csp_4_3","temp_1_6",60
52330,"csp_5_4","temp_1_6",62
52337,"csp_6_7","temp_1_6",65
52346,"csp_3_8","temp_1_6",63
52347,"csp_5_2","temp_1_6",60
52349,"csp_5_2","temp_1_6",54
52360,"csp_5_2","temp_1_6",60
52367,"csp_4_8","temp_1_6",60
52370,"csp_2_1","temp_2_2",64
52378,"csp_5_2","temp_1_6",56
52404,"csp_4_2","temp_1_6",62
52413,"csp_2_2","temp_2_2",60
52420,"csp_6_8","temp_1_6",60
52430,"csp_5_6","temp_1_6",65
52431,"csp_6_3","temp_1_6",63
52438,"csp_4_7","temp_1_6",59
52455,"csp_4_2","temp_1_6",60
52458,"csp_6_2","temp_1_6",60
52477,"csp_5_6","temp_1_6",60
52479,"csp_5_6","temp_1_6",60
52497,"csp_6_7","temp_1_6",60
52521,"csp_4_6","temp_1_6",60
52522,"csp_6_8","temp_1_6",60
52525,"csp_6_4","temp_1_6",60
52528,"csp_6_7","temp_1_6",60
52535,"csp_5_4","temp_1_6",62
52538,"csp_6_8","temp_1_6",63
52548,"csp_5_6","temp_1_6",59
52554,"csp_4_5","temp_1_6",60
52560,"csp_5_2","temp_1_6",60
52573,"csp_6_8","temp_1_6",63
52604,"csp_5_6","temp_1_6",60
52605,"csp_6_7","temp_1_6",60
52613,"csp_2_1","temp_2_2",54
52625,"csp_6_3","temp_1_6",59
52637,"csp_6_5","temp_1_6",60
52647,"csp_5_2","temp_1_6",60
52649,"csp_4_6","temp_1_6",60
