Unique_id,Emp_contract
59388,"temp_1_6"
59395,"temp_1_6"
59396,"temp_1_6"
59399,"temp_1_6"
59411,"temp_1_6"
59415,"temp_2_1"
59416,"temp_1_6"
59423,"temp_1_6"
59426,"temp_1_6"
59427,"temp_1_6"
59439,"temp_1_6"
59440,"temp_1_6"
59447,"temp_2_3"
59457,"temp_1_6"
59459,"temp_1_6"
59461,"temp_2_1"
59463,"temp_2_2"
59467,"temp_1_6"
59469,"temp_1_6"
59472,"temp_1_6"
59478,"temp_2_1"
59480,"temp_2_1"
59486,"temp_1_6"
59490,"temp_2_2"
59491,"temp_1_6"
59497,"temp_1_6"
59500,"temp_1_6"
59501,"temp_2_1"
59504,"temp_1_6"
59509,"temp_1_6"
59518,"temp_1_6"
59522,"temp_1_6"
59526,"temp_1_6"
59535,"temp_1_6"
59538,"temp_1_6"
59542,"temp_1_6"
59549,"temp_1_6"
59551,"temp_2_1"
59553,"temp_1_6"
59554,"temp_1_6"
59555,"temp_1_6"
59556,"temp_1_5"
59557,"temp_2_1"
59558,"temp_1_6"
59563,"temp_2_1"
59568,"temp_1_5"
59570,"temp_1_6"
59571,"temp_1_6"
59574,"temp_1_6"
59580,"temp_2_1"
59583,"temp_2_2"
59587,"temp_2_1"
59608,"temp_2_1"
59616,"temp_1_6"
59620,"temp_1_2"
59626,"temp_1_6"
59630,"temp_1_6"
59632,"temp_1_6"
59635,"temp_1_6"
59639,"temp_2_1"
59640,"temp_1_5"
59646,"temp_1_6"
59649,"temp_1_3"
59657,"temp_2_1"
59658,"temp_1_6"
59667,"temp_2_2"
59668,"temp_1_6"
59670,"temp_1_6"
59674,"temp_1_6"
59683,"temp_2_1"
59684,"temp_1_6"
59689,"temp_1_6"
59694,"temp_1_6"
59695,"temp_2_1"
59696,"temp_1_6"
59700,"temp_1_6"
59714,"temp_1_6"
59715,"temp_2_1"
59720,"temp_2_1"
59729,"temp_1_5"
59731,"temp_2_1"
59735,"temp_1_6"
59739,"temp_1_6"
59743,"temp_1_6"
59749,"temp_1_6"
59753,"temp_1_6"
59757,"temp_1_6"
59767,"temp_2_2"
59769,"temp_1_5"
59771,"temp_1_6"
59779,"temp_1_1"
59784,"temp_1_6"
59792,"temp_1_6"
59793,"temp_1_6"
59809,"temp_1_5"
59810,"temp_2_1"
59816,"temp_1_6"
59822,"temp_1_6"
59832,"temp_1_6"
59833,"temp_1_6"
59838,"temp_1_6"
59841,"temp_1_6"
59844,"temp_1_5"
59846,"temp_1_6"
59847,"temp_1_5"
59848,"temp_1_5"
59851,"temp_1_6"
59857,"temp_1_6"
59858,"temp_2_2"
59859,"temp_1_6"
59863,"temp_1_6"
59875,"temp_1_5"
59876,"temp_1_6"
59878,"temp_1_5"
59885,"temp_1_6"
59887,"temp_1_6"
59890,"temp_1_6"
59891,"temp_1_6"
59896,"temp_1_6"
59898,"temp_1_5"
59900,"temp_1_6"
59901,"temp_1_6"
59904,"temp_1_5"
59909,"temp_1_6"
59910,"temp_1_5"
59913,"temp_1_6"
59921,"temp_1_6"
59926,"temp_1_6"
59930,"temp_1_6"
59931,"temp_1_5"
59943,"temp_2_2"
59944,"temp_2_2"
59946,"temp_1_6"
59958,"temp_1_6"
59962,"temp_1_6"
59963,"temp_1_6"
59966,"temp_1_6"
59974,"temp_2_2"
59978,"temp_1_6"
59979,"temp_1_6"
59980,"temp_1_6"
59982,"temp_1_6"
59996,"temp_1_6"
60003,"temp_2_2"
60004,"temp_1_6"
60010,"temp_1_6"
60019,"temp_1_1"
60022,"temp_1_6"
60024,"temp_2_1"
60030,"temp_1_3"
60031,"temp_1_5"
60037,"temp_1_6"
60041,"temp_1_6"
60043,"temp_2_2"
60047,"temp_1_6"
60059,"temp_1_6"
60060,"temp_1_6"
60068,"temp_1_6"
60081,"temp_1_6"
60084,"temp_1_6"
60085,"temp_1_6"
60087,"temp_1_6"
60099,"temp_1_6"
60106,"temp_1_6"
60109,"temp_1_6"
60110,"temp_1_6"
60122,"temp_1_6"
60124,"temp_1_6"
60128,"temp_1_6"
60129,"temp_1_6"
60134,"temp_1_6"
60139,"temp_1_6"
60142,"temp_2_1"
60145,"temp_1_6"
60152,"temp_1_6"
60157,"temp_1_6"
60167,"temp_2_1"
60169,"temp_1_5"
60174,"temp_1_6"
60176,"temp_2_2"
60179,"temp_2_1"
60183,"temp_1_6"
60185,"temp_1_6"
60187,"temp_2_1"
60193,"temp_1_6"
60194,"temp_1_6"
60197,"temp_1_6"
60202,"temp_1_5"
60209,"temp_1_6"
60210,"temp_1_6"
60213,"temp_1_6"
60217,"temp_1_6"
60219,"temp_1_6"
60226,"temp_1_6"
60229,"temp_1_6"
60240,"temp_1_6"
60246,"temp_2_1"
60253,"temp_1_6"
60254,"temp_1_6"
60257,"temp_1_6"
60265,"temp_1_6"
60268,"temp_1_5"
60269,"temp_1_6"
60270,"temp_2_2"
60277,"temp_1_6"
60279,"temp_1_6"
60280,"temp_2_2"
60287,"temp_1_6"
60288,"temp_1_6"
60293,"temp_1_6"
60296,"temp_1_6"
60300,"temp_2_2"
60307,"temp_1_6"
60310,"temp_1_6"
60311,"temp_1_6"
60312,"temp_1_6"
60314,"temp_1_5"
60317,"temp_1_6"
60320,"temp_2_2"
60322,"temp_1_6"
60324,"temp_1_6"
60331,"temp_2_2"
60334,"temp_2_2"
60341,"temp_1_6"
60344,"temp_1_6"
60357,"temp_1_6"
60358,"temp_2_2"
60368,"temp_1_6"
60372,"temp_1_2"
60378,"temp_2_2"
60380,"temp_1_6"
60385,"temp_1_6"
60387,"temp_1_6"
60391,"temp_1_6"
60393,"temp_1_6"
60395,"temp_1_5"
60401,"temp_2_2"
60403,"temp_1_5"
60404,"temp_1_6"
60411,"temp_1_6"
60416,"temp_1_6"
60425,"temp_1_6"
60431,"temp_2_1"
60432,"temp_1_6"
60441,"temp_1_6"
60443,"temp_1_6"
60451,"temp_1_6"
60454,"temp_2_2"
60456,"temp_1_6"
60458,"temp_1_6"
60463,"temp_1_4"
60464,"temp_1_6"
60465,"temp_1_5"
60471,"temp_1_6"
60474,"temp_1_6"
60480,"temp_1_6"
60481,"temp_1_6"
60482,"temp_1_6"
60483,"temp_1_5"
60489,"temp_1_6"
60491,"temp_1_6"
60493,"temp_1_5"
60496,"temp_1_6"
60499,"temp_1_6"
60500,"temp_1_1"
60509,"temp_2_1"
60515,"temp_1_6"
60520,"temp_1_6"
60534,"temp_1_6"
60538,"temp_1_6"
60539,"temp_1_6"
60542,"temp_2_1"
60543,"temp_1_6"
60553,"temp_1_6"
60555,"temp_1_6"
60559,"temp_1_6"
60562,"temp_1_6"
60563,"temp_1_2"
60571,"temp_1_6"
60572,"temp_1_5"
60578,"temp_1_6"
60581,"temp_1_6"
60586,"temp_2_2"
60595,"temp_2_2"
60599,"temp_1_6"
60600,"temp_2_1"
60603,"temp_1_5"
60609,"temp_1_6"
60613,"temp_1_6"
60621,"temp_1_6"
60630,"temp_1_5"
60631,"temp_1_6"
60632,"temp_2_1"
60633,"temp_1_6"
60634,"temp_1_6"
60641,"temp_1_6"
60643,"temp_1_6"
60646,"temp_1_1"
60647,"temp_1_5"
60653,"temp_1_6"
60663,"temp_1_6"
60670,"temp_1_6"
60671,"temp_2_2"
60676,"temp_1_6"
60681,"temp_1_6"
60682,"temp_1_6"
60683,"temp_2_1"
60685,"temp_1_6"
60689,"temp_2_1"
60691,"temp_1_6"
60696,"temp_1_6"
60697,"temp_1_6"
60700,"temp_1_6"
60706,"temp_1_6"
60713,"temp_1_4"
60723,"temp_1_6"
60725,"temp_2_1"
60740,"temp_1_5"
60742,"temp_1_6"
60748,"temp_1_6"
60751,"temp_1_2"
60754,"temp_1_6"
60760,"temp_2_2"
60761,"temp_2_1"
60769,"temp_1_6"
60770,"temp_1_5"
60772,"temp_1_6"
60780,"temp_1_6"
60794,"temp_1_6"
60795,"temp_1_6"
60800,"temp_1_6"
60807,"temp_1_6"
60814,"temp_2_1"
60818,"temp_1_5"
60823,"temp_1_6"
60828,"temp_1_6"
60835,"temp_1_6"
60837,"temp_2_1"
60840,"temp_2_1"
60843,"temp_1_6"
60848,"temp_1_6"
60849,"temp_1_5"
60854,"temp_1_6"
60858,"temp_1_6"
60862,"temp_1_1"
60869,"temp_1_6"
60870,"temp_1_6"
60872,"temp_1_6"
60873,"temp_2_1"
60885,"temp_1_6"
60888,"temp_1_2"
60889,"temp_1_6"
60890,"temp_1_6"
60891,"temp_1_6"
60894,"temp_1_6"
60895,"temp_1_6"
60902,"temp_1_6"
60905,"temp_1_6"
60906,"temp_1_6"
60914,"temp_1_6"
60925,"temp_1_6"
60932,"temp_1_6"
60944,"temp_1_6"
60945,"temp_1_6"
60948,"temp_1_6"
60950,"temp_2_2"
60972,"temp_1_3"
60983,"temp_1_6"
60986,"temp_2_1"
61028,"temp_2_2"
61029,"temp_1_6"
61035,"temp_1_6"
61037,"temp_1_6"
61038,"temp_1_6"
61039,"temp_1_6"
61042,"temp_2_1"
61050,"temp_2_1"
61058,"temp_1_6"
61059,"temp_1_6"
61060,"temp_1_5"
61063,"temp_1_6"
61065,"temp_1_6"
61072,"temp_2_2"
61090,"temp_1_5"
61097,"temp_1_6"
61100,"temp_1_6"
61102,"temp_2_2"
61108,"temp_1_6"
61112,"temp_1_6"
61118,"temp_1_6"
61122,"temp_1_3"
61130,"temp_1_6"
61133,"temp_2_2"
61136,"temp_1_6"
61137,"temp_1_5"
61157,"temp_1_6"
61170,"temp_1_6"
61171,"temp_1_6"
61173,"temp_1_6"
61175,"temp_1_3"
61178,"temp_2_1"
61185,"temp_1_6"
61188,"temp_1_6"
61190,"temp_1_6"
61191,"temp_2_2"
61198,"temp_1_6"
61202,"temp_1_6"
61205,"temp_1_6"
61206,"temp_1_6"
61210,"temp_1_5"
61215,"temp_1_5"
61217,"temp_1_6"
61220,"temp_2_2"
61221,"temp_1_6"
61224,"temp_1_2"
61230,"temp_1_5"
61231,"temp_1_6"
61233,"temp_1_6"
61235,"temp_1_6"
61237,"temp_1_6"
61247,"temp_2_1"
61252,"temp_1_5"
61253,"temp_1_6"
61255,"temp_1_6"
61266,"temp_2_1"
61276,"temp_1_6"
61278,"temp_2_1"
61280,"temp_2_1"
61284,"temp_1_6"
61287,"temp_1_6"
61294,"temp_1_6"
61295,"temp_1_6"
61302,"temp_2_1"
61310,"temp_1_3"
61313,"temp_1_6"
61318,"temp_1_5"
61328,"temp_1_6"
61329,"temp_1_6"
61330,"temp_1_6"
61337,"temp_1_6"
61352,"temp_1_5"
61353,"temp_1_6"
61355,"temp_2_2"
61363,"temp_2_1"
61368,"temp_1_6"
61370,"temp_1_6"
61373,"temp_1_6"
61374,"temp_1_6"
61380,"temp_1_6"
61384,"temp_1_6"
61389,"temp_1_1"
61395,"temp_1_6"
61402,"temp_2_1"
61407,"temp_1_6"
61411,"temp_1_6"
61415,"temp_1_6"
61417,"temp_1_6"
61423,"temp_1_5"
61425,"temp_2_1"
61442,"temp_1_6"
61443,"temp_1_6"
61445,"temp_1_6"
61453,"temp_1_6"
61455,"temp_1_5"
61457,"temp_1_6"
61459,"temp_1_6"
61460,"temp_1_6"
61464,"temp_1_6"
61465,"temp_1_6"
61477,"temp_1_6"
61478,"temp_1_6"
61482,"temp_1_6"
61489,"temp_1_6"
61492,"temp_1_5"
61494,"temp_1_6"
61496,"temp_1_6"
61497,"temp_1_6"
61500,"temp_1_6"
61506,"temp_1_6"
61507,"temp_1_6"
61508,"temp_1_5"
61510,"temp_2_2"
61511,"temp_1_6"
61513,"temp_2_1"
61514,"temp_1_6"
61522,"temp_2_2"
61523,"temp_1_6"
61530,"temp_1_6"
61531,"temp_1_6"
61532,"temp_2_1"
61542,"temp_1_6"
61545,"temp_1_6"
61546,"temp_1_6"
61552,"temp_1_6"
61553,"temp_1_6"
61555,"temp_1_6"
61557,"temp_1_6"
61564,"temp_1_6"
61569,"temp_1_5"
61575,"temp_1_6"
61576,"temp_1_6"
61577,"temp_2_1"
61584,"temp_1_6"
61587,"temp_1_6"
61588,"temp_1_6"
61597,"temp_1_6"
61603,"temp_1_5"
61607,"temp_1_6"
61617,"temp_1_5"
61625,"temp_1_6"
61629,"temp_1_6"
61638,"temp_1_6"
61640,"temp_1_6"
61641,"temp_1_6"
61648,"temp_1_5"
61652,"temp_1_6"
61653,"temp_1_6"
61662,"temp_1_6"
61665,"temp_1_6"
61667,"temp_1_6"
61668,"temp_1_6"
61676,"temp_1_6"
61681,"temp_1_6"
61686,"temp_1_6"
61692,"temp_1_5"
61694,"temp_1_6"
61696,"temp_1_2"
61700,"temp_1_6"
61701,"temp_2_1"
61705,"temp_2_1"
61706,"temp_1_6"
61707,"temp_1_6"
61709,"temp_1_6"
61713,"temp_1_6"
61718,"temp_1_6"
61736,"temp_1_6"
61742,"temp_1_6"
61746,"temp_1_6"
61748,"temp_1_6"
61750,"temp_1_6"
61760,"temp_1_6"
61762,"temp_2_1"
61763,"temp_1_6"
61764,"temp_2_1"
61766,"temp_1_6"
61777,"temp_1_6"
61778,"temp_1_6"
61780,"temp_1_6"
61788,"temp_1_6"
61789,"temp_1_5"
61791,"temp_1_6"
61793,"temp_2_2"
61799,"temp_2_1"
61804,"temp_1_6"
61807,"temp_1_6"
61808,"temp_1_6"
61810,"temp_1_5"
61814,"temp_1_2"
61818,"temp_1_6"
61819,"temp_1_6"
61823,"temp_1_6"
61824,"temp_1_6"
61830,"temp_1_6"
61831,"temp_2_1"
61835,"temp_1_6"
61846,"temp_1_6"
61848,"temp_1_2"
61851,"temp_1_6"
61855,"temp_1_6"
61861,"temp_1_6"
61862,"temp_1_6"
61866,"temp_1_6"
61872,"temp_1_1"
61883,"temp_1_6"
61891,"temp_1_1"
61892,"temp_1_5"
61893,"temp_1_6"
61895,"temp_1_6"
61905,"temp_1_6"
61906,"temp_1_6"
61908,"temp_1_5"
61912,"temp_1_6"
61913,"temp_2_1"
61914,"temp_1_6"
61915,"temp_1_6"
61919,"temp_1_5"
61920,"temp_1_6"
61923,"temp_1_6"
61928,"temp_2_2"
61929,"temp_1_6"
61930,"temp_1_6"
61931,"temp_1_6"
61937,"temp_1_6"
61938,"temp_1_6"
61946,"temp_2_1"
61950,"temp_1_6"
61966,"temp_1_6"
61967,"temp_1_6"
61970,"temp_1_5"
61980,"temp_1_5"
61984,"temp_1_5"
61985,"temp_1_6"
61988,"temp_1_6"
61989,"temp_1_6"
61992,"temp_1_6"
61998,"temp_1_5"
62004,"temp_1_2"
62006,"temp_1_6"
62012,"temp_2_2"
62013,"temp_1_6"
62014,"temp_1_5"
62022,"temp_1_6"
62040,"temp_1_6"
62042,"temp_1_6"
62047,"temp_1_6"
62048,"temp_1_6"
62050,"temp_1_6"
62053,"temp_1_6"
62056,"temp_1_6"
62060,"temp_1_6"
62064,"temp_1_5"
62066,"temp_1_6"
62068,"temp_1_6"
62070,"temp_2_1"
62072,"temp_1_5"
62079,"temp_1_6"
62081,"temp_1_6"
62083,"temp_2_2"
62085,"temp_1_6"
62094,"temp_1_6"
62097,"temp_1_6"
62098,"temp_1_6"
62105,"temp_1_6"
62107,"temp_1_6"
62111,"temp_1_6"
62114,"temp_1_6"
62115,"temp_1_6"
62118,"temp_1_6"
62130,"temp_1_6"
62133,"temp_1_5"
62135,"temp_1_6"
62147,"temp_1_6"
62148,"temp_2_1"
62149,"temp_1_6"
62152,"temp_1_6"
62154,"temp_1_6"
62156,"temp_1_6"
62162,"temp_1_6"
62169,"temp_1_5"
62172,"temp_2_1"
62175,"temp_1_6"
62183,"temp_1_6"
62184,"temp_1_6"
62185,"temp_1_6"
62187,"temp_1_6"
62194,"temp_1_1"
62199,"temp_1_6"
62204,"temp_1_6"
62205,"temp_1_6"
62207,"temp_1_6"
62211,"temp_2_2"
62212,"temp_1_5"
62213,"temp_1_2"
62219,"temp_1_6"
62221,"temp_2_1"
62226,"temp_1_6"
62233,"temp_1_6"
62238,"temp_1_6"
62240,"temp_1_6"
62243,"temp_1_6"
62248,"temp_1_6"
62249,"temp_1_6"
62251,"temp_1_6"
62252,"temp_1_6"
62254,"temp_1_6"
62255,"temp_1_6"
62257,"temp_1_6"
62259,"temp_1_2"
62264,"temp_1_6"
62274,"temp_1_6"
62279,"temp_1_5"
62283,"temp_1_6"
62284,"temp_1_1"
62286,"temp_2_2"
62290,"temp_1_6"
62292,"temp_1_6"
62294,"temp_1_6"
62299,"temp_1_6"
62326,"temp_1_6"
62330,"temp_1_6"
62331,"temp_1_6"
62337,"temp_1_6"
62338,"temp_1_6"
62339,"temp_1_6"
62340,"temp_1_6"
62348,"temp_1_5"
62351,"temp_1_5"
62359,"temp_2_1"
62364,"temp_1_6"
62368,"temp_1_6"
62373,"temp_1_6"
62379,"temp_1_5"
62381,"temp_1_6"
62382,"temp_1_6"
62389,"temp_2_1"
62392,"temp_1_1"
62393,"temp_1_6"
62396,"temp_1_6"
62401,"temp_1_6"
62403,"temp_1_6"
62406,"temp_1_6"
62407,"temp_1_6"
62425,"temp_1_6"
62427,"temp_1_6"
62437,"temp_1_6"
62438,"temp_1_6"
62440,"temp_1_6"
62451,"temp_1_6"
62470,"temp_1_5"
62472,"temp_1_6"
62473,"temp_1_6"
62475,"temp_1_6"
62476,"temp_2_1"
62477,"temp_1_6"
62478,"temp_1_6"
62479,"temp_1_6"
62492,"temp_1_2"
62500,"temp_1_6"
62502,"temp_1_6"
62504,"temp_1_2"
62511,"temp_1_6"
62516,"temp_1_6"
62517,"temp_1_6"
62519,"temp_1_6"
62526,"temp_1_6"
62538,"temp_1_6"
62539,"temp_1_6"
62561,"temp_1_6"
62563,"temp_1_6"
62564,"temp_1_6"
62566,"temp_1_6"
62569,"temp_1_6"
62582,"temp_1_6"
62583,"temp_1_6"
62586,"temp_1_5"
62588,"temp_1_6"
62591,"temp_1_6"
62593,"temp_1_6"
62594,"temp_2_2"
62598,"temp_1_6"
62601,"temp_1_6"
62609,"temp_1_6"
62610,"temp_2_2"
62611,"temp_1_6"
62613,"temp_1_6"
62615,"temp_2_2"
62620,"temp_1_6"
62626,"temp_1_6"
62630,"temp_1_6"
62632,"temp_1_6"
62635,"temp_1_6"
62643,"temp_1_6"
62651,"temp_1_6"
62652,"temp_1_6"
62653,"temp_1_6"
62654,"temp_1_6"
62655,"temp_1_6"
62657,"temp_1_6"
62661,"temp_1_5"
62667,"temp_1_6"
62672,"temp_1_6"
62677,"temp_1_3"
62678,"temp_1_6"
62679,"temp_1_6"
62699,"temp_2_2"
62701,"temp_1_6"
62707,"temp_1_5"
62725,"temp_2_2"
62726,"temp_1_6"
62727,"temp_1_6"
62729,"temp_1_6"
62732,"temp_1_5"
62735,"temp_1_6"
62740,"temp_1_6"
62746,"temp_1_6"
62749,"temp_1_6"
62750,"temp_1_6"
62755,"temp_1_6"
62756,"temp_1_6"
62757,"temp_1_6"
62764,"temp_1_6"
62768,"temp_1_6"
62771,"temp_1_6"
62776,"temp_1_6"
62777,"temp_1_6"
62781,"temp_1_6"
62782,"temp_1_6"
62784,"temp_1_6"
62789,"temp_2_1"
62793,"temp_1_6"
62794,"temp_2_1"
62810,"temp_1_6"
62815,"temp_1_6"
62821,"temp_1_5"
62825,"temp_1_6"
62827,"temp_1_6"
62828,"temp_1_6"
62834,"temp_1_6"
62836,"temp_1_6"
62837,"temp_1_6"
62838,"temp_1_6"
62839,"temp_1_4"
62844,"temp_1_6"
62845,"temp_1_6"
62860,"temp_1_6"
62862,"temp_1_6"
62866,"temp_2_2"
62867,"temp_1_6"
62871,"temp_1_5"
62873,"temp_1_6"
62875,"temp_1_6"
62883,"temp_1_6"
62890,"temp_1_6"
62892,"temp_1_6"
62898,"temp_1_5"
62900,"temp_1_6"
62903,"temp_1_6"
62905,"temp_1_6"
62911,"temp_1_6"
62914,"temp_1_6"
62918,"temp_1_6"
62921,"temp_1_6"
62922,"temp_1_6"
62924,"temp_1_6"
62928,"temp_1_6"
62929,"temp_2_1"
62930,"temp_1_6"
62936,"temp_1_6"
62941,"temp_1_5"
62945,"temp_1_6"
62947,"temp_1_6"
62956,"temp_1_6"
62959,"temp_1_6"
62960,"temp_1_6"
62963,"temp_1_6"
62967,"temp_1_6"
62972,"temp_1_6"
62978,"temp_1_1"
62980,"temp_1_6"
62991,"temp_1_6"
62992,"temp_1_5"
62993,"temp_1_6"
62994,"temp_1_5"
62995,"temp_1_6"
62998,"temp_1_6"
63002,"temp_2_1"
63008,"temp_1_2"
63013,"temp_1_6"
63015,"temp_1_6"
63018,"temp_1_6"
63022,"temp_1_6"
63024,"temp_1_6"
63027,"temp_1_6"
63036,"temp_1_6"
63039,"temp_2_1"
63042,"temp_1_6"
63046,"temp_1_6"
63048,"temp_1_6"
63052,"temp_1_6"
63055,"temp_1_6"
63056,"temp_1_6"
63062,"temp_1_6"
63081,"temp_1_6"
63083,"temp_1_6"
63084,"temp_1_6"
63087,"temp_1_6"
63089,"temp_1_6"
63090,"temp_1_5"
63093,"temp_1_5"
63096,"temp_2_1"
63106,"temp_1_6"
63111,"temp_2_1"
63112,"temp_1_6"
63113,"temp_1_6"
63127,"temp_1_6"
63142,"temp_1_6"
63145,"temp_1_6"
63146,"temp_1_6"
63147,"temp_1_6"
63149,"temp_1_6"
63152,"temp_1_6"
63154,"temp_1_6"
63163,"temp_1_6"
63164,"temp_1_6"
63167,"temp_1_6"
63171,"temp_1_6"
63174,"temp_1_6"
63178,"temp_1_6"
63180,"temp_1_6"
63184,"temp_1_6"
63189,"temp_1_5"
63191,"temp_1_5"
63192,"temp_1_6"
63193,"temp_1_6"
63198,"temp_1_6"
63203,"temp_1_6"
63205,"temp_1_6"
63206,"temp_1_6"
63208,"temp_1_6"
63219,"temp_1_6"
63220,"temp_1_5"
63221,"temp_1_6"
63223,"temp_2_1"
63231,"temp_1_6"
63237,"temp_1_6"
63246,"temp_1_5"
63253,"temp_1_6"
63255,"temp_1_6"
63257,"temp_1_6"
63262,"temp_1_5"
63267,"temp_1_6"
63272,"temp_1_6"
63277,"temp_1_6"
63286,"temp_1_5"
63293,"temp_1_6"
63299,"temp_1_5"
63301,"temp_1_6"
63308,"temp_1_4"
63309,"temp_1_6"
63312,"temp_1_6"
63314,"temp_2_1"
63317,"temp_1_6"
63319,"temp_1_6"
63324,"temp_1_6"
63325,"temp_1_6"
63329,"temp_1_5"
63331,"temp_1_6"
63333,"temp_1_6"
63336,"temp_1_6"
63343,"temp_1_6"
63344,"temp_1_2"
63345,"temp_1_6"
63350,"temp_1_6"
63357,"temp_1_6"
63358,"temp_1_5"
63359,"temp_1_5"
63368,"temp_1_6"
63371,"temp_2_1"
63375,"temp_1_6"
63380,"temp_1_6"
63382,"temp_1_6"
63383,"temp_1_6"
63384,"temp_2_1"
63389,"temp_1_6"
63391,"temp_1_6"
63395,"temp_1_6"
63398,"temp_1_6"
63404,"temp_1_1"
63407,"temp_1_6"
63415,"temp_2_2"
63417,"temp_1_6"
63418,"temp_1_6"
63419,"temp_2_1"
63420,"temp_1_6"
63421,"temp_1_6"
63425,"temp_1_6"
63429,"temp_1_6"
63430,"temp_1_2"
63437,"temp_1_6"
63442,"temp_1_6"
63444,"temp_1_6"
63445,"temp_1_6"
63446,"temp_1_6"
63448,"temp_1_6"
63450,"temp_1_6"
63457,"temp_1_6"
63460,"temp_1_6"
63467,"temp_2_1"
63468,"temp_1_6"
63473,"temp_1_6"
63474,"temp_1_6"
63476,"temp_1_6"
63478,"temp_1_1"
63480,"temp_1_6"
63486,"temp_2_2"
63493,"temp_1_6"
63506,"temp_1_6"
63515,"temp_1_6"
63516,"temp_1_6"
63523,"temp_2_2"
63524,"temp_1_6"
63526,"temp_1_2"
63531,"temp_1_6"
63535,"temp_1_6"
63539,"temp_1_6"
63543,"temp_1_2"
63546,"temp_1_5"
63547,"temp_1_6"
63548,"temp_1_2"
63552,"temp_2_1"
63554,"temp_1_6"
63557,"temp_1_6"
63558,"temp_1_6"
63559,"temp_1_6"
63563,"temp_1_6"
63564,"temp_2_2"
63566,"temp_1_6"
63567,"temp_1_1"
63568,"temp_1_6"
63572,"temp_1_6"
63578,"temp_1_5"
63579,"temp_1_5"
63580,"temp_1_6"
63583,"temp_1_1"
63603,"temp_1_6"
63606,"temp_1_2"
63610,"temp_1_6"
63615,"temp_1_6"
63616,"temp_1_6"
63625,"temp_1_6"
63629,"temp_1_2"
63632,"temp_1_6"
63633,"temp_1_6"
63636,"temp_1_6"
63643,"temp_1_1"
63645,"temp_1_6"
63649,"temp_1_6"
63652,"temp_1_6"
63654,"temp_1_6"
63656,"temp_1_6"
63663,"temp_1_6"
63666,"temp_1_6"
63671,"temp_1_6"
63676,"temp_1_6"
63677,"temp_1_6"
63684,"temp_1_6"
63685,"temp_1_6"
63691,"temp_1_6"
63694,"temp_1_6"
63696,"temp_1_6"
63710,"temp_1_6"
63715,"temp_1_6"
63718,"temp_1_6"
63734,"temp_1_6"
63736,"temp_2_1"
63744,"temp_2_2"
63746,"temp_1_6"
63747,"temp_2_2"
63753,"temp_1_6"
63759,"temp_1_6"
63762,"temp_2_2"
63767,"temp_1_6"
63770,"temp_1_6"
63772,"temp_1_6"
63781,"temp_1_6"
63785,"temp_1_6"
63794,"temp_1_5"
63800,"temp_1_6"
63802,"temp_1_6"
63804,"temp_1_2"
63805,"temp_1_1"
63808,"temp_1_6"
63813,"temp_1_6"
63814,"temp_1_6"
63817,"temp_1_6"
63818,"temp_1_6"
63829,"temp_1_6"
63830,"temp_1_6"
63832,"temp_1_6"
63835,"temp_1_6"
63836,"temp_1_6"
63838,"temp_1_6"
63840,"temp_1_2"
63841,"temp_2_2"
63843,"temp_1_6"
63847,"temp_1_6"
63849,"temp_1_6"
63851,"temp_1_6"
63853,"temp_1_6"
63855,"temp_2_1"
63858,"temp_1_6"
63861,"temp_1_2"
63863,"temp_1_6"
63864,"temp_1_6"
63865,"temp_1_6"
63868,"temp_1_6"
63872,"temp_1_6"
63879,"temp_1_6"
63881,"temp_1_6"
63883,"temp_1_5"
63884,"temp_1_5"
63885,"temp_1_6"
63887,"temp_1_6"
63890,"temp_1_6"
63897,"temp_1_6"
63898,"temp_1_6"
63903,"temp_1_6"
63905,"temp_1_6"
63913,"temp_1_6"
63917,"temp_1_6"
63919,"temp_1_6"
63920,"temp_1_6"
63929,"temp_1_6"
63931,"temp_1_6"
63934,"temp_1_3"
63935,"temp_1_6"
63937,"temp_1_6"
63939,"temp_1_6"
63943,"temp_1_6"
63947,"temp_1_5"
63951,"temp_1_6"
63954,"temp_2_1"
63958,"temp_1_6"
63964,"temp_1_6"
63970,"temp_1_6"
63972,"temp_1_6"
63981,"temp_1_6"
63983,"temp_1_6"
63985,"temp_1_6"
63988,"temp_1_6"
63989,"temp_1_5"
63992,"temp_1_6"
63994,"temp_1_5"
64003,"temp_1_6"
64008,"temp_1_1"
64011,"temp_1_6"
64017,"temp_1_6"
64019,"temp_1_6"
64024,"temp_1_6"
64025,"temp_1_6"
64027,"temp_1_6"
64028,"temp_1_6"
64033,"temp_1_6"
64039,"temp_1_6"
64040,"temp_1_3"
64044,"temp_1_5"
64045,"temp_1_5"
64046,"temp_1_6"
64076,"temp_1_6"
64079,"temp_1_2"
64083,"temp_1_6"
64085,"temp_1_6"
64086,"temp_1_6"
64090,"temp_2_1"
64092,"temp_2_1"
64094,"temp_2_2"
64099,"temp_1_6"
64102,"temp_1_5"
64106,"temp_1_6"
64113,"temp_1_5"
64115,"temp_1_6"
64117,"temp_1_6"
64118,"temp_1_6"
64138,"temp_2_1"
64139,"temp_1_6"
64140,"temp_1_6"
64142,"temp_1_6"
64145,"temp_1_6"
64149,"temp_1_2"
64150,"temp_2_1"
64156,"temp_2_1"
64160,"temp_1_6"
64162,"temp_1_6"
64172,"temp_1_6"
64173,"temp_1_6"
